Prot.FCC,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11
-2.225280029,1,1,1,1,1,1,0,1,1,1
-3.36885162,1,1,1,1,1,1,0,1,1,1
-0.338969607,1,1,1,1,1,1,0,1,1,1
0.12515304,1,1,1,1,1,1,0,1,1,1
-0.056496845,1,1,1,1,1,1,0,1,1,1
-0.659668554,1,1,1,1,1,1,0,1,1,1
0.585795664,1,0,1,0,0,1,1,0,1,1
-0.076006959,1,0,1,0,0,1,1,0,1,1
-0.287608184,1,0,1,0,0,1,1,0,1,1
0.329920257,1,0,1,0,0,1,1,0,1,1
-0.163730756,1,0,1,0,0,1,1,0,1,1
-0.160306793,1,0,1,0,0,1,1,0,1,1
-0.421802887,1,0,1,0,0,1,1,0,1,1
-0.235153999,1,0,1,0,0,1,1,0,1,1
0.395285624,0,0,0,1,0,1,1,1,1,1
-0.04647409,0,0,0,1,0,1,1,1,1,1
-1.084669508,0,0,0,1,0,0,1,0,0,0
-0.329504797,0,0,0,1,0,0,1,0,0,0
-1.88738075,0,0,0,1,0,0,1,0,0,0
-2.470654161,0,0,0,1,0,0,1,0,0,0
-0.003043181,0,0,0,1,0,0,1,0,0,0
0.050215828,0,0,0,1,0,0,1,0,0,0
-0.169383388,0,0,0,1,0,0,1,0,0,0
-0.271518702,0,0,0,1,0,0,1,0,0,0
-0.121311236,0,0,1,1,1,1,0,0,1,1
0.225014011,0,0,1,1,1,1,0,0,1,1
0.438933688,0,1,0,0,0,1,0,1,0,0
0.098936255,0,1,0,0,0,1,0,1,0,0
-0.222463069,0,1,0,1,0,1,0,1,0,1
0.027685606,0,1,0,1,0,1,0,1,0,1
-0.423814493,1,1,0,0,1,1,1,1,1,1
-0.003439198,1,1,0,0,1,1,1,1,1,1
-0.222800614,1,1,1,0,1,1,1,0,1,1
-0.21693426,1,1,1,0,1,1,1,0,1,1
-0.804065642,0,0,1,1,0,1,1,1,1,1
0.318841403,0,0,1,1,0,1,1,1,1,1
1.983331626,0,1,0,1,0,0,1,0,1,0
-0.155498532,0,1,0,1,0,0,1,0,1,0
-0.298955868,0,1,0,1,1,1,0,0,0,1
-0.205185531,0,1,0,1,1,1,0,0,0,1
-0.05422182,0,1,0,0,0,0,1,0,1,1
-0.058007743,0,1,0,0,0,0,1,0,1,1
0.333254076,1,0,1,0,1,1,1,1,0,1
1.386149113,1,0,1,0,1,1,1,1,0,1
-0.25577997,1,0,1,0,1,1,1,1,0,1
-0.506530677,1,0,1,0,1,1,1,1,0,1
1.876603029,1,0,0,0,0,1,1,1,0,0
2.619729,1,0,0,0,0,1,1,1,0,0
0.152357793,1,0,0,0,0,1,1,1,0,0
0.827925682,1,0,0,0,0,1,1,1,0,0
-1.736870488,1,1,1,1,1,1,0,1,1,1
-0.264406439,1,1,1,1,1,1,0,1,1,1
-2.225280029,1,1,1,1,1,1,0,1,1,1
-3.36885162,1,1,1,1,1,1,0,1,1,1
-0.338969607,1,1,1,1,1,1,0,1,1,1
0.12515304,1,1,1,1,1,1,0,1,1,1
-0.056496845,1,1,1,1,1,1,0,1,1,1
-0.659668554,1,1,1,1,1,1,0,1,1,1
0.585795664,1,0,1,0,0,1,1,0,1,1
-0.076006959,1,0,1,0,0,1,1,0,1,1
-0.287608184,1,0,1,0,0,1,1,0,1,1
0.329920257,1,0,1,0,0,1,1,0,1,1
-0.163730756,1,0,1,0,0,1,1,0,1,1
-0.160306793,1,0,1,0,0,1,1,0,1,1
-0.421802887,1,0,1,0,0,1,1,0,1,1
-0.235153999,1,0,1,0,0,1,1,0,1,1
3.415650584,0,0,0,1,0,1,0,0,1,0
1.999410915,0,0,0,1,0,1,0,0,1,0
1.041863544,0,0,0,1,0,1,0,0,1,0
2.072856131,0,0,0,1,0,1,0,0,1,0
1.997750285,0,1,0,1,1,1,1,0,1,0
2.152086624,0,1,0,1,1,1,1,0,1,0
0.21138187,0,1,0,1,1,1,1,0,1,0
0.539066063,0,1,0,1,1,1,1,0,1,0
-1.084669508,0,0,0,1,0,0,1,0,0,0
-0.329504797,0,0,0,1,0,0,1,0,0,0
-1.88738075,0,0,0,1,0,0,1,0,0,0
-2.470654161,0,0,0,1,0,0,1,0,0,0
-0.003043181,0,0,0,1,0,0,1,0,0,0
0.050215828,0,0,0,1,0,0,1,0,0,0
-0.169383388,0,0,0,1,0,0,1,0,0,0
-0.271518702,0,0,0,1,0,0,1,0,0,0
-0.362301352,0,1,0,1,1,1,0,1,1,1
-0.083447871,0,1,0,1,1,1,0,1,1,1
0.03662659,0,1,0,1,1,1,0,1,1,1
-0.500751358,0,1,0,1,1,1,0,1,1,1
-2.474662673,1,1,0,0,0,1,0,0,0,1
-2.736077127,1,1,0,0,0,1,0,0,0,1
-0.216694351,1,1,0,0,0,1,0,0,0,1
-0.866951898,1,1,0,0,0,1,0,0,0,1
-0.22444605,0,0,1,1,0,1,0,1,1,1
-0.087230082,0,0,1,1,0,1,0,1,1,1
-0.15630501,0,0,1,1,0,1,0,1,1,1
-0.254328947,0,0,1,1,0,1,0,1,1,1
0.823372675,0,1,1,1,1,1,0,1,1,0
0.251949469,0,1,1,1,1,1,0,1,1,0
0.113222123,0,1,1,1,1,1,0,1,1,0
-0.016564714,0,1,1,1,1,1,0,1,1,0
-0.767551157,0,1,0,1,0,1,1,0,1,1
-0.559629734,0,1,0,1,0,1,1,0,1,1
-0.212415718,0,1,0,1,0,1,1,0,1,1
0.129339,0,1,0,1,0,1,1,0,1,1
-0.217400455,0,0,0,0,1,1,1,1,1,1
0.566645217,0,0,0,0,1,1,1,1,1,1
-0.06657375,0,0,0,0,1,1,1,1,1,1
-0.257718028,0,0,0,0,1,1,1,1,1,1
0.333254076,1,0,1,0,1,1,1,1,0,1
1.386149113,1,0,1,0,1,1,1,1,0,1
-0.25577997,1,0,1,0,1,1,1,1,0,1
-0.506530677,1,0,1,0,1,1,1,1,0,1
1.876603029,1,0,0,0,0,1,1,1,0,0
2.619729,1,0,0,0,0,1,1,1,0,0
0.152357793,1,0,0,0,0,1,1,1,0,0
0.827925682,1,0,0,0,0,1,1,1,0,0
-1.736870488,1,1,1,1,1,1,0,1,1,1
-0.264406439,1,1,1,1,1,1,0,1,1,1
-2.225280029,1,1,1,1,1,1,0,1,1,1
-3.36885162,1,1,1,1,1,1,0,1,1,1
-0.338969607,1,1,1,1,1,1,0,1,1,1
0.12515304,1,1,1,1,1,1,0,1,1,1
-0.056496845,1,1,1,1,1,1,0,1,1,1
-0.659668554,1,1,1,1,1,1,0,1,1,1
0.585795664,1,0,1,0,0,1,1,0,1,1
-0.076006959,1,0,1,0,0,1,1,0,1,1
-0.287608184,1,0,1,0,0,1,1,0,1,1
0.329920257,1,0,1,0,0,1,1,0,1,1
-0.163730756,1,0,1,0,0,1,1,0,1,1
-0.160306793,1,0,1,0,0,1,1,0,1,1
-0.421802887,1,0,1,0,0,1,1,0,1,1
-0.235153999,1,0,1,0,0,1,1,0,1,1
3.415650584,0,0,0,1,0,1,0,0,1,0
1.999410915,0,0,0,1,0,1,0,0,1,0
1.041863544,0,0,0,1,0,1,0,0,1,0
2.072856131,0,0,0,1,0,1,0,0,1,0
1.997750285,0,1,0,1,1,1,1,0,1,0
2.152086624,0,1,0,1,1,1,1,0,1,0
0.21138187,0,1,0,1,1,1,1,0,1,0
0.539066063,0,1,0,1,1,1,1,0,1,0
-1.084669508,0,0,0,1,0,0,1,0,0,0
-0.329504797,0,0,0,1,0,0,1,0,0,0
-1.88738075,0,0,0,1,0,0,1,0,0,0
-2.470654161,0,0,0,1,0,0,1,0,0,0
-0.003043181,0,0,0,1,0,0,1,0,0,0
0.050215828,0,0,0,1,0,0,1,0,0,0
-0.169383388,0,0,0,1,0,0,1,0,0,0
-0.271518702,0,0,0,1,0,0,1,0,0,0
-0.362301352,0,1,0,1,1,1,0,1,1,1
-0.083447871,0,1,0,1,1,1,0,1,1,1
0.03662659,0,1,0,1,1,1,0,1,1,1
-0.500751358,0,1,0,1,1,1,0,1,1,1
-2.474662673,1,1,0,0,0,1,0,0,0,1
-2.736077127,1,1,0,0,0,1,0,0,0,1
-0.216694351,1,1,0,0,0,1,0,0,0,1
-0.866951898,1,1,0,0,0,1,0,0,0,1
-0.22444605,0,0,1,1,0,1,0,1,1,1
-0.087230082,0,0,1,1,0,1,0,1,1,1
-0.15630501,0,0,1,1,0,1,0,1,1,1
-0.254328947,0,0,1,1,0,1,0,1,1,1
0.823372675,0,1,1,1,1,1,0,1,1,0
0.251949469,0,1,1,1,1,1,0,1,1,0
0.113222123,0,1,1,1,1,1,0,1,1,0
-0.016564714,0,1,1,1,1,1,0,1,1,0
-0.767551157,0,1,0,1,0,1,1,0,1,1
-0.559629734,0,1,0,1,0,1,1,0,1,1
-0.212415718,0,1,0,1,0,1,1,0,1,1
0.129339,0,1,0,1,0,1,1,0,1,1
-0.217400455,0,0,0,0,1,1,1,1,1,1
0.566645217,0,0,0,0,1,1,1,1,1,1
-0.06657375,0,0,0,0,1,1,1,1,1,1
-0.257718028,0,0,0,0,1,1,1,1,1,1
2.598251254,1,0,1,1,0,0,0,0,1,0
-0.461298953,1,0,1,1,0,0,0,0,1,0
-0.428577218,1,0,1,1,0,0,0,0,1,0
0.901800067,1,0,1,1,0,0,0,0,1,0
0.45456244,1,0,1,1,0,0,0,0,1,0
0.0554941,1,0,1,1,0,0,0,0,1,0
-0.310999307,1,0,1,1,0,0,0,0,1,0
-0.030413334,1,0,1,1,0,0,0,0,1,0
2.322743488,0,1,0,0,1,0,0,1,0,1
0.292336922,0,1,0,0,1,0,0,1,0,1
-1.517376983,1,1,0,0,1,1,1,1,1,1
-0.724400444,1,1,0,0,1,1,1,1,1,1
-0.614185433,1,1,0,0,1,1,1,1,1,1
0.047906169,1,1,0,0,1,1,1,1,1,1
-0.014293131,1,1,0,0,1,1,1,1,1,1
0.037115595,1,1,0,0,1,1,1,1,1,1
-0.577801776,1,1,0,0,1,1,1,1,1,1
-0.691551158,1,1,0,0,1,1,1,1,1,1
-0.596152038,1,1,0,0,1,0,1,1,0,1
0.041771557,1,1,0,0,1,0,1,1,0,1
-0.594799611,1,1,0,0,0,1,1,0,0,1
0.035545425,1,1,0,0,0,1,1,0,0,1
-0.67428205,1,1,1,0,1,1,1,1,0,0
-0.080613466,1,1,1,0,1,1,1,1,0,0
-2.287509706,1,1,1,0,0,0,1,0,0,1
-1.182334065,1,1,1,0,0,0,1,0,0,1
-4.711860893,1,1,1,0,0,0,1,0,0,1
-5.852588238,1,1,1,0,0,0,1,0,0,1
-0.093881574,1,1,1,0,0,0,1,0,0,1
-0.04658032,1,1,1,0,0,0,1,0,0,1
-0.71997133,1,1,1,0,0,0,1,0,0,1
-2.168599018,1,1,1,0,0,0,1,0,0,1
1.025789251,0,0,0,0,0,0,1,1,0,1
0.188650402,0,0,0,0,0,0,1,1,0,1
0.514808314,0,0,0,0,0,0,1,1,0,1
1.211069105,0,0,0,0,0,0,1,1,0,1
-0.202890782,0,0,0,0,0,0,1,1,0,1
0.003646892,0,0,0,0,0,0,1,1,0,1
-0.274871854,0,0,0,0,0,0,1,1,0,1
0.48135981,0,0,0,0,0,0,1,1,0,1
1.383358028,0,1,0,0,1,1,1,1,1,0
-0.017655947,0,1,0,0,1,1,1,1,1,0
-0.07725963,0,1,1,1,1,1,1,1,1,1
-0.162685729,0,1,1,1,1,1,1,1,1,1
-1.682187719,0,1,0,0,0,1,0,1,0,1
-0.09669493,0,1,0,0,0,1,0,1,0,1
0.099425716,0,0,1,1,1,0,1,1,1,1
-0.155500784,0,0,1,1,1,0,1,1,1,1
2.598251254,1,0,1,1,0,0,0,0,1,0
-0.461298953,1,0,1,1,0,0,0,0,1,0
-0.428577218,1,0,1,1,0,0,0,0,1,0
0.901800067,1,0,1,1,0,0,0,0,1,0
0.45456244,1,0,1,1,0,0,0,0,1,0
0.0554941,1,0,1,1,0,0,0,0,1,0
-0.310999307,1,0,1,1,0,0,0,0,1,0
-0.030413334,1,0,1,1,0,0,0,0,1,0
1.047160758,0,1,0,1,1,0,0,1,1,1
0.142076778,0,1,0,1,1,0,0,1,1,1
0.346370371,1,0,0,0,1,0,1,0,1,1
-0.030917975,1,0,0,0,1,0,1,0,1,1
-1.517376983,1,1,0,0,1,1,1,1,1,1
-0.724400444,1,1,0,0,1,1,1,1,1,1
-0.614185433,1,1,0,0,1,1,1,1,1,1
0.047906169,1,1,0,0,1,1,1,1,1,1
-0.014293131,1,1,0,0,1,1,1,1,1,1
0.037115595,1,1,0,0,1,1,1,1,1,1
-0.577801776,1,1,0,0,1,1,1,1,1,1
-0.691551158,1,1,0,0,1,1,1,1,1,1
2.15446769,1,1,0,0,0,0,0,1,0,0
-0.143699346,1,1,0,0,0,0,0,1,0,0
-1.069633119,1,1,1,0,0,1,1,0,1,1
0.047336222,1,1,1,0,0,1,1,0,1,1
-0.378609579,1,1,0,0,1,1,1,1,0,1
-0.03096096,1,1,0,0,1,1,1,1,0,1
-1.042066623,1,1,0,0,1,1,1,0,0,0
0.301454964,1,1,0,0,1,1,1,0,0,0
-2.287509706,1,1,1,0,0,0,1,0,0,1
-1.182334065,1,1,1,0,0,0,1,0,0,1
-4.711860893,1,1,1,0,0,0,1,0,0,1
-5.852588238,1,1,1,0,0,0,1,0,0,1
-0.093881574,1,1,1,0,0,0,1,0,0,1
-0.04658032,1,1,1,0,0,0,1,0,0,1
-0.71997133,1,1,1,0,0,0,1,0,0,1
-2.168599018,1,1,1,0,0,0,1,0,0,1
1.025789251,0,0,0,0,0,0,1,1,0,1
0.188650402,0,0,0,0,0,0,1,1,0,1
0.514808314,0,0,0,0,0,0,1,1,0,1
1.211069105,0,0,0,0,0,0,1,1,0,1
-0.202890782,0,0,0,0,0,0,1,1,0,1
0.003646892,0,0,0,0,0,0,1,1,0,1
-0.274871854,0,0,0,0,0,0,1,1,0,1
0.48135981,0,0,0,0,0,0,1,1,0,1
1.481114738,0,1,0,1,1,1,0,0,1,0
-0.025309274,0,1,0,1,1,1,0,0,1,0
-1.176221055,0,1,0,0,1,0,1,1,1,1
-0.170335553,0,1,0,0,1,0,1,1,1,1
0.816799878,0,1,0,0,1,1,1,1,1,1
-0.139321122,0,1,0,0,1,1,1,1,1,1
2.253272222,0,1,1,1,1,0,1,1,1,1
1.129077237,0,1,1,1,1,0,1,1,1,1
0.704054584,0,1,1,1,1,0,1,1,1,1
1.242204871,0,1,1,1,1,0,1,1,1,1
2.598251254,1,0,1,1,0,0,0,0,1,0
-0.461298953,1,0,1,1,0,0,0,0,1,0
-0.428577218,1,0,1,1,0,0,0,0,1,0
0.901800067,1,0,1,1,0,0,0,0,1,0
0.45456244,1,0,1,1,0,0,0,0,1,0
0.0554941,1,0,1,1,0,0,0,0,1,0
-0.310999307,1,0,1,1,0,0,0,0,1,0
-0.030413334,1,0,1,1,0,0,0,0,1,0
0.330862143,0,1,0,1,1,1,1,1,0,1
0.856744691,0,1,0,1,1,1,1,1,0,1
-0.39162382,0,1,0,1,1,1,1,1,0,1
0.295464399,0,1,0,1,1,1,1,1,0,1
-1.517376983,1,1,0,0,1,1,1,1,1,1
-0.724400444,1,1,0,0,1,1,1,1,1,1
-0.614185433,1,1,0,0,1,1,1,1,1,1
0.047906169,1,1,0,0,1,1,1,1,1,1
-0.014293131,1,1,0,0,1,1,1,1,1,1
0.037115595,1,1,0,0,1,1,1,1,1,1
-0.577801776,1,1,0,0,1,1,1,1,1,1
-0.691551158,1,1,0,0,1,1,1,1,1,1
-0.584293332,1,1,1,1,0,1,0,1,1,1
0.437781871,1,1,1,1,0,1,0,1,1,1
-0.487354507,1,1,1,1,0,1,0,1,1,1
-0.619627147,1,1,1,1,0,1,0,1,1,1
-1.654997715,1,0,0,1,0,1,0,1,0,1
-1.688493077,1,0,0,1,0,1,0,1,0,1
-0.570833331,1,0,0,1,0,1,0,1,0,1
-1.475665027,1,0,0,1,0,1,0,1,0,1
0.782143818,1,0,0,0,1,1,0,1,0,0
0.980993485,1,0,0,0,1,1,0,1,0,0
0.112096751,1,0,0,0,1,1,0,1,0,0
0.655005827,1,0,0,0,1,1,0,1,0,0
0.999528325,1,0,0,1,1,1,0,1,0,0
1.201030413,1,0,0,1,1,1,0,1,0,0
0.22792012,1,0,0,1,1,1,0,1,0,0
0.961612745,1,0,0,1,1,1,0,1,0,0
-2.287509706,1,1,1,0,0,0,1,0,0,1
-1.182334065,1,1,1,0,0,0,1,0,0,1
-4.711860893,1,1,1,0,0,0,1,0,0,1
-5.852588238,1,1,1,0,0,0,1,0,0,1
-0.093881574,1,1,1,0,0,0,1,0,0,1
-0.04658032,1,1,1,0,0,0,1,0,0,1
-0.71997133,1,1,1,0,0,0,1,0,0,1
-2.168599018,1,1,1,0,0,0,1,0,0,1
1.025789251,0,0,0,0,0,0,1,1,0,1
0.188650402,0,0,0,0,0,0,1,1,0,1
0.514808314,0,0,0,0,0,0,1,1,0,1
1.211069105,0,0,0,0,0,0,1,1,0,1
-0.202890782,0,0,0,0,0,0,1,1,0,1
0.003646892,0,0,0,0,0,0,1,1,0,1
-0.274871854,0,0,0,0,0,0,1,1,0,1
0.48135981,0,0,0,0,0,0,1,1,0,1
2.265551898,0,0,1,0,1,0,0,1,1,1
0.244763107,0,0,1,0,1,0,0,1,1,1
1.283253483,0,0,1,0,1,0,0,1,1,1
1.186484044,0,0,1,0,1,0,0,1,1,1
2.045863102,0,1,0,1,1,0,1,0,0,1
1.144074403,0,1,0,1,1,0,1,0,0,1
1.433399411,0,1,0,1,1,0,1,0,0,1
1.342169759,0,1,0,1,1,0,1,0,0,1
-1.198115232,0,1,0,0,1,1,1,1,0,1
-0.614159232,0,1,0,0,1,1,1,1,0,1
-0.427268422,0,1,0,0,1,1,1,1,0,1
-1.178445771,0,1,0,0,1,1,1,1,0,1
2.253272222,0,1,1,1,1,0,1,1,1,1
1.129077237,0,1,1,1,1,0,1,1,1,1
0.704054584,0,1,1,1,1,0,1,1,1,1
1.242204871,0,1,1,1,1,0,1,1,1,1
2.598251254,1,0,1,1,0,0,0,0,1,0
-0.461298953,1,0,1,1,0,0,0,0,1,0
-0.428577218,1,0,1,1,0,0,0,0,1,0
0.901800067,1,0,1,1,0,0,0,0,1,0
0.45456244,1,0,1,1,0,0,0,0,1,0
0.0554941,1,0,1,1,0,0,0,0,1,0
-0.310999307,1,0,1,1,0,0,0,0,1,0
-0.030413334,1,0,1,1,0,0,0,0,1,0
0.330862143,0,1,0,1,1,1,1,1,0,1
0.856744691,0,1,0,1,1,1,1,1,0,1
-0.39162382,0,1,0,1,1,1,1,1,0,1
0.295464399,0,1,0,1,1,1,1,1,0,1
-1.517376983,1,1,0,0,1,1,1,1,1,1
-0.724400444,1,1,0,0,1,1,1,1,1,1
-0.614185433,1,1,0,0,1,1,1,1,1,1
0.047906169,1,1,0,0,1,1,1,1,1,1
-0.014293131,1,1,0,0,1,1,1,1,1,1
0.037115595,1,1,0,0,1,1,1,1,1,1
-0.577801776,1,1,0,0,1,1,1,1,1,1
-0.691551158,1,1,0,0,1,1,1,1,1,1
-0.584293332,1,1,1,1,0,1,0,1,1,1
0.437781871,1,1,1,1,0,1,0,1,1,1
-0.487354507,1,1,1,1,0,1,0,1,1,1
-0.619627147,1,1,1,1,0,1,0,1,1,1
-1.654997715,1,0,0,1,0,1,0,1,0,1
-1.688493077,1,0,0,1,0,1,0,1,0,1
-0.570833331,1,0,0,1,0,1,0,1,0,1
-1.475665027,1,0,0,1,0,1,0,1,0,1
0.782143818,1,0,0,0,1,1,0,1,0,0
0.980993485,1,0,0,0,1,1,0,1,0,0
0.112096751,1,0,0,0,1,1,0,1,0,0
0.655005827,1,0,0,0,1,1,0,1,0,0
0.999528325,1,0,0,1,1,1,0,1,0,0
1.201030413,1,0,0,1,1,1,0,1,0,0
0.22792012,1,0,0,1,1,1,0,1,0,0
0.961612745,1,0,0,1,1,1,0,1,0,0
-2.287509706,1,1,1,0,0,0,1,0,0,1
-1.182334065,1,1,1,0,0,0,1,0,0,1
-4.711860893,1,1,1,0,0,0,1,0,0,1
-5.852588238,1,1,1,0,0,0,1,0,0,1
-0.093881574,1,1,1,0,0,0,1,0,0,1
-0.04658032,1,1,1,0,0,0,1,0,0,1
-0.71997133,1,1,1,0,0,0,1,0,0,1
-2.168599018,1,1,1,0,0,0,1,0,0,1
1.025789251,0,0,0,0,0,0,1,1,0,1
0.188650402,0,0,0,0,0,0,1,1,0,1
0.514808314,0,0,0,0,0,0,1,1,0,1
1.211069105,0,0,0,0,0,0,1,1,0,1
-0.202890782,0,0,0,0,0,0,1,1,0,1
0.003646892,0,0,0,0,0,0,1,1,0,1
-0.274871854,0,0,0,0,0,0,1,1,0,1
0.48135981,0,0,0,0,0,0,1,1,0,1
2.265551898,0,0,1,0,1,0,0,1,1,1
0.244763107,0,0,1,0,1,0,0,1,1,1
1.283253483,0,0,1,0,1,0,0,1,1,1
1.186484044,0,0,1,0,1,0,0,1,1,1
2.045863102,0,1,0,1,1,0,1,0,0,1
1.144074403,0,1,0,1,1,0,1,0,0,1
1.433399411,0,1,0,1,1,0,1,0,0,1
1.342169759,0,1,0,1,1,0,1,0,0,1
-1.198115232,0,1,0,0,1,1,1,1,0,1
-0.614159232,0,1,0,0,1,1,1,1,0,1
-0.427268422,0,1,0,0,1,1,1,1,0,1
-1.178445771,0,1,0,0,1,1,1,1,0,1
-0.52048002,0,1,0,0,1,0,1,1,0,1
-0.035647216,0,1,0,0,1,0,1,1,0,1
,0,1,0,0,0,1,1,1,1,1
,0,1,0,0,0,1,1,1,1,1
1.03325201,1,1,0,0,1,0,0,1,1,1
0.011929808,1,1,0,0,1,0,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,0,1,1,1,1
,1,1,0,0,1,0,1,1,1,1
-0.088453504,1,1,0,0,1,0,1,0,0,1
0.07966652,1,1,0,0,1,0,1,0,0,1
1.04620433,1,1,0,0,0,0,0,1,1,0
0.0363759,1,1,0,0,0,0,0,1,1,0
,1,1,0,0,0,1,1,1,1,0
,1,1,0,0,0,1,1,1,1,0
,1,1,0,1,0,1,0,1,0,1
,1,1,0,1,0,1,0,1,0,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
-0.384641567,1,1,1,0,1,1,0,0,1,0
0.015001728,1,1,1,0,1,1,0,0,1,0
-1.044335029,0,1,1,1,0,0,0,0,0,0
-1.894967343,0,1,1,1,0,0,0,0,0,0
-0.674208663,0,1,1,1,0,0,0,0,0,0
-0.361374952,0,1,1,1,0,0,0,0,0,0
-0.091662003,0,1,1,1,0,0,0,0,0,0
-0.0603101,0,1,1,1,0,0,0,0,0,0
-0.327724297,0,1,1,1,0,0,0,0,0,0
-0.086406255,0,1,1,1,0,0,0,0,0,0
-0.041546221,0,1,1,1,0,1,1,1,1,1
-0.015664737,0,1,1,1,0,1,1,1,1,1
2.541592472,0,1,0,0,1,1,0,1,1,1
0.294916069,0,1,0,0,1,1,0,1,1,1
-1.2242589,0,1,1,1,1,1,1,1,1,1
-0.191313352,0,1,1,1,1,1,1,1,1,1
0.920293214,1,1,0,0,1,1,0,1,0,1
0.002746188,1,1,0,0,1,1,0,1,0,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,1,0,0,0,0,1,0
,1,1,0,1,0,0,0,0,1,0
-0.576924957,1,1,1,0,1,1,1,0,0,1
0.075495767,1,1,1,0,1,1,1,0,0,1
2.588290723,1,1,0,0,1,0,0,0,1,1
-0.019739289,1,1,0,0,1,0,0,0,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
-1.661607313,1,1,0,0,1,0,0,1,1,0
-0.062338193,1,1,0,0,1,0,0,1,1,0
-2.7693495,1,1,0,1,0,1,1,1,1,1
-0.164312611,1,1,0,1,0,1,1,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
2.076931603,0,1,1,0,1,1,0,1,1,0
0.124855521,0,1,1,0,1,1,0,1,1,0
-1.044335029,0,1,1,1,0,0,0,0,0,0
-1.894967343,0,1,1,1,0,0,0,0,0,0
-0.674208663,0,1,1,1,0,0,0,0,0,0
-0.361374952,0,1,1,1,0,0,0,0,0,0
-0.091662003,0,1,1,1,0,0,0,0,0,0
-0.0603101,0,1,1,1,0,0,0,0,0,0
-0.327724297,0,1,1,1,0,0,0,0,0,0
-0.086406255,0,1,1,1,0,0,0,0,0,0
,0,1,0,0,0,1,0,0,1,0
,0,1,0,0,0,1,0,0,1,0
,0,1,0,0,0,1,0,0,1,0
,0,1,0,0,0,1,0,0,1,0
,0,1,0,1,1,1,0,0,0,0
,0,1,0,1,1,1,0,0,0,0
,0,1,0,1,1,1,0,0,0,0
,0,1,0,1,1,1,0,0,0,0
,0,1,1,0,1,1,1,1,0,1
,0,1,1,0,1,1,1,1,0,1
2.225345102,1,1,0,0,1,1,1,1,1,1
0.718088359,1,1,0,0,1,1,1,1,1,1
0.803161536,1,1,0,0,1,1,1,1,1,1
0.991084729,1,1,0,0,1,1,1,1,1,1
-1.967132723,1,1,0,1,1,0,1,1,1,1
-0.549616229,1,1,0,1,1,0,1,1,1,1
-0.454595692,1,1,0,1,1,0,1,1,1,1
-1.185601813,1,1,0,1,1,0,1,1,1,1
-1.228784078,1,1,0,0,1,1,1,1,0,1
-1.114521018,1,1,0,0,1,1,1,1,0,1
-0.580305127,1,1,0,0,1,1,1,1,0,1
-1.063336593,1,1,0,0,1,1,1,1,0,1
2.616531981,1,1,0,0,1,1,0,0,0,1
1.792693959,1,1,0,0,1,1,0,0,0,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
,1,1,0,0,1,1,0,1,1,1
-1.107937496,1,1,0,0,1,1,1,0,0,1
-0.490551147,1,1,0,0,1,1,1,0,0,1
-0.716235696,1,1,0,0,1,1,1,0,0,1
-0.978112569,1,1,0,0,1,1,1,0,0,1
0.494676894,1,1,0,1,1,1,0,0,0,0
-0.098791977,1,1,0,1,1,1,0,0,0,0
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
,1,1,0,1,1,1,0,1,1,1
-0.358491019,0,1,1,0,1,1,1,1,1,1
